Logged started on,19/07/2020 22:11:08
Feature,Accelerometer
Nodes,AM1V310 @395930

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg)
19/07/2020 22:28:27.206,1038660,AM1V310 @395930,69797,E8FE2B00D403,-280,43,980
19/07/2020 22:28:27.267,1038721,AM1V310 @395930,69803,E8FE2B00D503,-280,43,981
19/07/2020 22:28:27.298,1038752,AM1V310 @395930,69809,E9FE2B00D503,-279,43,981
19/07/2020 22:28:27.357,1038810,AM1V310 @395930,69815,E8FE2B00D503,-280,43,981
19/07/2020 22:28:27.415,1038870,AM1V310 @395930,69822,E9FE2B00D403,-279,43,980
19/07/2020 22:28:27.446,1038899,AM1V310 @395930,69828,E8FE2C00D503,-280,44,981
19/07/2020 22:28:27.506,1038960,AM1V310 @395930,69834,E9FE2B00D503,-279,43,981
19/07/2020 22:28:27.566,1039020,AM1V310 @395930,69840,E8FE2B00D503,-280,43,981
19/07/2020 22:28:27.596,1039049,AM1V310 @395930,69847,E9FE2B00D503,-279,43,981
19/07/2020 22:28:27.656,1039110,AM1V310 @395930,69853,E9FE2B00D403,-279,43,980
19/07/2020 22:28:27.716,1039170,AM1V310 @395930,69859,E9FE2A00D503,-279,42,981
19/07/2020 22:28:27.745,1039199,AM1V310 @395930,69865,E9FE2C00D503,-279,44,981
19/07/2020 22:28:27.806,1039260,AM1V310 @395930,69872,E9FE2B00D503,-279,43,981
19/07/2020 22:28:27.867,1039321,AM1V310 @395930,69878,E9FE2B00D503,-279,43,981
19/07/2020 22:28:27.896,1039349,AM1V310 @395930,69884,E9FE2C00D503,-279,44,981
19/07/2020 22:28:27.956,1039410,AM1V310 @395930,69890,E9FE2B00D503,-279,43,981
19/07/2020 22:28:28.016,1039470,AM1V310 @395930,69897,E9FE2B00D603,-279,43,982
19/07/2020 22:28:28.045,1039499,AM1V310 @395930,69903,EAFE2B00D603,-278,43,982
19/07/2020 22:28:28.106,1039560,AM1V310 @395930,69909,E9FE2B00D503,-279,43,981
19/07/2020 22:28:28.167,1039621,AM1V310 @395930,69915,E8FE2B00D503,-280,43,981
19/07/2020 22:28:28.195,1039649,AM1V310 @395930,69922,E9FE2B00D603,-279,43,982
19/07/2020 22:28:28.257,1039711,AM1V310 @395930,69928,E9FE2B00D603,-279,43,982
19/07/2020 22:28:28.316,1039770,AM1V310 @395930,69934,E9FE2B00D503,-279,43,981
19/07/2020 22:28:28.345,1039799,AM1V310 @395930,69940,E8FE2B00D703,-280,43,983
19/07/2020 22:28:28.406,1039860,AM1V310 @395930,69947,E9FE2B00D703,-279,43,983
19/07/2020 22:28:28.467,1039920,AM1V310 @395930,69953,E9FE2C00D703,-279,44,983
19/07/2020 22:28:28.496,1039949,AM1V310 @395930,69959,E8FE2C00D703,-280,44,983
19/07/2020 22:28:28.556,1040010,AM1V310 @395930,69965,E8FE2B00D603,-280,43,982
19/07/2020 22:28:28.616,1040070,AM1V310 @395930,69972,E9FE2C00D703,-279,44,983
19/07/2020 22:28:28.645,1040098,AM1V310 @395930,69978,E9FE2C00D603,-279,44,982
19/07/2020 22:28:28.706,1040160,AM1V310 @395930,69984,E9FE2B00D603,-279,43,982
19/07/2020 22:28:28.767,1040220,AM1V310 @395930,69990,E9FE2B00D503,-279,43,981
19/07/2020 22:28:28.796,1040249,AM1V310 @395930,69997,E9FE2B00D503,-279,43,981
19/07/2020 22:28:28.856,1040310,AM1V310 @395930,70003,E9FE2C00D403,-279,44,980
19/07/2020 22:28:28.916,1040370,AM1V310 @395930,70009,E9FE2B00D503,-279,43,981
19/07/2020 22:28:28.945,1040398,AM1V310 @395930,70015,E9FE2B00D503,-279,43,981
19/07/2020 22:28:29.006,1040460,AM1V310 @395930,70022,E9FE2C00D403,-279,44,980
19/07/2020 22:28:29.067,1040520,AM1V310 @395930,70028,E8FE2C00D503,-280,44,981
19/07/2020 22:28:29.096,1040549,AM1V310 @395930,70034,EAFE2B00D603,-278,43,982
19/07/2020 22:28:29.156,1040610,AM1V310 @395930,70040,E9FE2C00D603,-279,44,982
19/07/2020 22:28:29.216,1040670,AM1V310 @395930,70047,EAFE2B00D503,-278,43,981
19/07/2020 22:28:29.245,1040699,AM1V310 @395930,70053,E7FE2C00D503,-281,44,981
19/07/2020 22:28:29.306,1040760,AM1V310 @395930,70059,E9FE2C00D503,-279,44,981
19/07/2020 22:28:29.367,1040821,AM1V310 @395930,70065,E8FE2C00D503,-280,44,981
19/07/2020 22:28:29.396,1040849,AM1V310 @395930,70072,E9FE2C00D503,-279,44,981
19/07/2020 22:28:29.457,1040911,AM1V310 @395930,70078,EAFE2B00D503,-278,43,981
19/07/2020 22:28:29.516,1040970,AM1V310 @395930,70084,E9FE2C00D503,-279,44,981
19/07/2020 22:28:29.545,1040999,AM1V310 @395930,70090,E9FE2B00D503,-279,43,981
19/07/2020 22:28:29.606,1041060,AM1V310 @395930,70097,E9FE2B00D603,-279,43,982
19/07/2020 22:28:29.666,1041120,AM1V310 @395930,70103,E9FE2B00D703,-279,43,983
19/07/2020 22:28:29.697,1041150,AM1V310 @395930,70109,E9FE2C00D603,-279,44,982
19/07/2020 22:28:29.756,1041210,AM1V310 @395930,70115,E8FE2C00D503,-280,44,981
19/07/2020 22:28:29.816,1041270,AM1V310 @395930,70122,E8FE2B00D403,-280,43,980
19/07/2020 22:28:29.845,1041299,AM1V310 @395930,70128,EAFE2C00D403,-278,44,980
19/07/2020 22:28:29.936,1041390,AM1V310 @395930,70134,E9FE2C00D303,-279,44,979
19/07/2020 22:28:29.966,1041420,AM1V310 @395930,70140,E9FE2B00D403,-279,43,980
19/07/2020 22:28:29.996,1041449,AM1V310 @395930,70147,E9FE2C00D303,-279,44,979
19/07/2020 22:28:30.056,1041510,AM1V310 @395930,70153,E8FE2C00D303,-280,44,979
19/07/2020 22:28:30.116,1041570,AM1V310 @395930,70159,E9FE2B00D303,-279,43,979
19/07/2020 22:28:30.145,1041599,AM1V310 @395930,70165,E9FE2C00D203,-279,44,978
19/07/2020 22:28:30.205,1041659,AM1V310 @395930,70172,E9FE2B00D303,-279,43,979
19/07/2020 22:28:30.267,1041720,AM1V310 @395930,70178,E9FE2B00D403,-279,43,980
19/07/2020 22:28:30.296,1041749,AM1V310 @395930,70184,E9FE2B00D403,-279,43,980
19/07/2020 22:28:30.356,1041810,AM1V310 @395930,70190,E8FE2C00D203,-280,44,978
19/07/2020 22:28:30.416,1041870,AM1V310 @395930,70197,E9FE2B00D303,-279,43,979
19/07/2020 22:28:30.445,1041898,AM1V310 @395930,70203,E9FE2B00D303,-279,43,979
19/07/2020 22:28:30.506,1041960,AM1V310 @395930,70209,E8FE2B00D203,-280,43,978
19/07/2020 22:28:30.567,1042021,AM1V310 @395930,70215,E8FE2B00D103,-280,43,977
19/07/2020 22:28:30.596,1042049,AM1V310 @395930,70222,E9FE2C00D103,-279,44,977
19/07/2020 22:28:30.656,1042109,AM1V310 @395930,70228,E9FE2B00D303,-279,43,979
19/07/2020 22:28:30.716,1042170,AM1V310 @395930,70234,E8FE2B00D103,-280,43,977
19/07/2020 22:28:30.745,1042199,AM1V310 @395930,70240,E8FE2B00D203,-280,43,978
19/07/2020 22:28:30.806,1042260,AM1V310 @395930,70247,E8FE2B00D003,-280,43,976
19/07/2020 22:28:30.867,1042321,AM1V310 @395930,70253,E8FE2B00D003,-280,43,976
19/07/2020 22:28:30.895,1042349,AM1V310 @395930,70259,E9FE2B00D003,-279,43,976
19/07/2020 22:28:30.956,1042410,AM1V310 @395930,70265,E9FE2B00D003,-279,43,976
19/07/2020 22:28:31.016,1042470,AM1V310 @395930,70272,E9FE2A00D103,-279,42,977
19/07/2020 22:28:31.045,1042499,AM1V310 @395930,70278,E8FE2A00D303,-280,42,979
19/07/2020 22:28:31.106,1042560,AM1V310 @395930,70284,E8FE2A00D303,-280,42,979
19/07/2020 22:28:31.166,1042620,AM1V310 @395930,70290,E8FE2B00D203,-280,43,978
19/07/2020 22:28:31.196,1042650,AM1V310 @395930,70297,E7FE2B00D203,-281,43,978
19/07/2020 22:28:31.256,1042710,AM1V310 @395930,70303,E8FE2A00D303,-280,42,979
19/07/2020 22:28:31.316,1042770,AM1V310 @395930,70309,E8FE2A00D403,-280,42,980
19/07/2020 22:28:31.345,1042798,AM1V310 @395930,70315,E8FE2B00D403,-280,43,980
19/07/2020 22:28:31.405,1042860,AM1V310 @395930,70322,E9FE2B00D303,-279,43,979
19/07/2020 22:28:31.466,1042920,AM1V310 @395930,70328,E9FE2B00D303,-279,43,979
19/07/2020 22:28:31.496,1042949,AM1V310 @395930,70334,E8FE2900D303,-280,41,979
19/07/2020 22:28:31.556,1043010,AM1V310 @395930,70340,E8FE2A00D303,-280,42,979
19/07/2020 22:28:31.616,1043070,AM1V310 @395930,70347,E8FE2B00D403,-280,43,980
19/07/2020 22:28:31.645,1043098,AM1V310 @395930,70353,E8FE2B00D303,-280,43,979
19/07/2020 22:28:31.706,1043160,AM1V310 @395930,70359,E7FE2B00D403,-281,43,980
19/07/2020 22:28:31.766,1043220,AM1V310 @395930,70365,E8FE2B00D403,-280,43,980
19/07/2020 22:28:31.796,1043250,AM1V310 @395930,70372,E8FE2A00D403,-280,42,980
19/07/2020 22:28:31.856,1043310,AM1V310 @395930,70378,E9FE2B00D303,-279,43,979
19/07/2020 22:28:31.915,1043369,AM1V310 @395930,70384,E9FE2B00D403,-279,43,980
19/07/2020 22:28:31.946,1043399,AM1V310 @395930,70390,E7FE2B00D403,-281,43,980
19/07/2020 22:28:32.006,1043460,AM1V310 @395930,70397,E8FE2B00D303,-280,43,979
19/07/2020 22:28:32.067,1043521,AM1V310 @395930,70403,E8FE2B00D503,-280,43,981
19/07/2020 22:28:32.096,1043549,AM1V310 @395930,70409,E8FE2B00D403,-280,43,980
19/07/2020 22:28:32.157,1043611,AM1V310 @395930,70415,E9FE2B00D503,-279,43,981
19/07/2020 22:28:32.216,1043670,AM1V310 @395930,70422,E8FE2A00D403,-280,42,980
19/07/2020 22:28:32.245,1043698,AM1V310 @395930,70428,E8FE2B00D403,-280,43,980
19/07/2020 22:28:32.307,1043761,AM1V310 @395930,70434,E8FE2B00D303,-280,43,979
19/07/2020 22:28:32.367,1043821,AM1V310 @395930,70440,E7FE2A00D303,-281,42,979
19/07/2020 22:28:32.396,1043849,AM1V310 @395930,70447,E9FE2B00D303,-279,43,979
19/07/2020 22:28:32.456,1043910,AM1V310 @395930,70453,E7FE2A00D403,-281,42,980
19/07/2020 22:28:32.516,1043970,AM1V310 @395930,70459,E7FE2B00D303,-281,43,979
19/07/2020 22:28:32.545,1043998,AM1V310 @395930,70465,E7FE2B00D303,-281,43,979
19/07/2020 22:28:32.606,1044060,AM1V310 @395930,70472,E9FE2B00D303,-279,43,979
19/07/2020 22:28:32.667,1044121,AM1V310 @395930,70478,E8FE2A00D003,-280,42,976
19/07/2020 22:28:32.698,1044152,AM1V310 @395930,70484,E7FE2900D203,-281,41,978
19/07/2020 22:28:32.756,1044210,AM1V310 @395930,70490,E8FE2A00D103,-280,42,977
19/07/2020 22:28:32.816,1044270,AM1V310 @395930,70497,E7FE2900D203,-281,41,978
19/07/2020 22:28:32.845,1044298,AM1V310 @395930,70503,E7FE2900D103,-281,41,977
19/07/2020 22:28:32.906,1044360,AM1V310 @395930,70509,E7FE2900D203,-281,41,978
19/07/2020 22:28:32.967,1044420,AM1V310 @395930,70515,E7FE2A00D403,-281,42,980
19/07/2020 22:28:32.996,1044449,AM1V310 @395930,70522,E7FE2A00D203,-281,42,978
19/07/2020 22:28:33.056,1044510,AM1V310 @395930,70528,E8FE2A00D203,-280,42,978
19/07/2020 22:28:33.116,1044570,AM1V310 @395930,70534,E7FE2A00D103,-281,42,977
19/07/2020 22:28:33.145,1044598,AM1V310 @395930,70540,E7FE2A00CF03,-281,42,975
19/07/2020 22:28:33.206,1044660,AM1V310 @395930,70547,E6FE2A00D003,-282,42,976
19/07/2020 22:28:33.267,1044720,AM1V310 @395930,70553,E7FE2A00D103,-281,42,977
19/07/2020 22:28:33.296,1044749,AM1V310 @395930,70559,E7FE2900D203,-281,41,978
19/07/2020 22:28:33.356,1044810,AM1V310 @395930,70565,E8FE2A00D203,-280,42,978
19/07/2020 22:28:33.416,1044870,AM1V310 @395930,70572,E7FE2900D103,-281,41,977
19/07/2020 22:28:33.445,1044899,AM1V310 @395930,70578,E7FE2A00D103,-281,42,977
19/07/2020 22:28:33.506,1044959,AM1V310 @395930,70584,E7FE2A00D003,-281,42,976
19/07/2020 22:28:33.567,1045021,AM1V310 @395930,70590,E7FE2900D103,-281,41,977
19/07/2020 22:28:33.596,1045049,AM1V310 @395930,70597,E7FE2A00D003,-281,42,976
19/07/2020 22:28:33.656,1045110,AM1V310 @395930,70603,E6FE2900D003,-282,41,976
19/07/2020 22:28:33.716,1045170,AM1V310 @395930,70609,E6FE2900D103,-282,41,977
19/07/2020 22:28:33.745,1045199,AM1V310 @395930,70615,E7FE2900CF03,-281,41,975
19/07/2020 22:28:33.806,1045260,AM1V310 @395930,70622,E6FE2A00CF03,-282,42,975
19/07/2020 22:28:33.866,1045319,AM1V310 @395930,70628,E7FE2900CF03,-281,41,975
19/07/2020 22:28:33.896,1045350,AM1V310 @395930,70634,E6FE2A00CE03,-282,42,974
19/07/2020 22:28:33.956,1045410,AM1V310 @395930,70640,E6FE2A00CF03,-282,42,975
19/07/2020 22:28:34.016,1045470,AM1V310 @395930,70647,E7FE2A00CF03,-281,42,975
19/07/2020 22:28:34.045,1045498,AM1V310 @395930,70653,E6FE2A00CF03,-282,42,975
19/07/2020 22:28:34.106,1045560,AM1V310 @395930,70659,E7FE2A00CF03,-281,42,975
19/07/2020 22:28:34.167,1045621,AM1V310 @395930,70665,E6FE2A00D003,-282,42,976
19/07/2020 22:28:34.195,1045649,AM1V310 @395930,70672,E7FE2900D003,-281,41,976
