sr_no,HostTimestamp,NodeTimestamp_x,X_mg,Y_mg,Z_mg,X_mGa,Y_mGa,Z_mGa,X_dps,Y_dps,Z_dps,move_type
4,816080,113790,-156,-1005,356,222,-193,-327,8,-11.7,-2.4,L
5,816109,113796,-77,-961,202,216,-202,-327,-0.2,-5.5,-0.7,L
6,816200,113803,-118,-1011,337,220,-205,-333,-2.2,-11.9,-2.9,L
7,816230,113809,22,-941,181,223,-208,-328,-14.1,-5.7,-4.2,L
8,816260,113815,-142,-1003,223,232,-213,-334,1.7,-20.3,-6.2,L
9,816320,113821,307,-917,287,229,-214,-340,-2.3,-14.8,-11.6,L
10,816380,113828,-131,-981,99,231,-217,-339,-13.8,-23.5,2.5,L
11,816409,113834,180,-917,171,222,-225,-351,17.5,-33.5,-22.2,L
12,816470,113840,-155,-1030,285,226,-225,-361,0.7,-27.7,1.1,L
13,816530,113846,5,-987,222,226,-241,-361,-8.1,-22.1,14.8,L
14,816560,113853,-230,-1040,236,225,-253,-360,2.9,-32.6,4.6,L
15,816620,113859,-19,-1023,338,219,-249,-364,-4.7,-28.8,-2.4,L
16,816680,113865,-81,-1017,228,219,-249,-364,-14.2,-33.6,5.8,L
17,816709,113871,-27,-1008,291,243,-271,-372,-17.8,-17.9,3,L
18,816770,113878,-10,-982,179,235,-276,-361,-20.7,-18.3,7.8,L
19,816830,113884,19,-985,210,241,-277,-357,-20.3,-21.2,8.1,L
20,816859,113890,-36,-987,179,241,-277,-357,-16.8,-29.5,2.8,L
21,816930,113896,0,-972,117,253,-288,-349,-15.2,-23.9,4.6,L
22,816979,113903,-6,-963,104,255,-301,-342,-14.5,-14.7,5.2,L
23,817010,113909,11,-957,58,262,-298,-342,-12.8,-14.2,10.9,L
24,817069,113915,15,-976,128,262,-303,-345,-10.9,-12.1,8.2,L
25,817130,113921,-52,-971,82,261,-309,-340,-10.7,-23.4,10.9,L
26,817160,113928,-123,-989,42,256,-309,-334,-2.2,-25,3.7,L
27,817250,113934,-150,-1020,147,268,-313,-339,-4.9,-17.6,9.3,L
28,817280,113940,-108,-1002,103,268,-324,-337,-3.9,-11.9,1,L
29,817309,113946,-75,-1013,119,262,-319,-336,-3.5,-6.3,1,L
30,817370,113953,-86,-988,64,267,-321,-333,-3.5,-7.8,1.2,L
31,817430,113959,-42,-999,73,277,-316,-336,-0.5,3.5,0.9,L
32,817459,113965,-41,-1012,80,268,-325,-340,-1.8,-3.3,-3,L
33,817520,113971,-13,-1004,98,262,-316,-336,-1.3,1.5,-3.5,L
34,817580,113978,-23,-1001,125,267,-324,-340,-3.2,-1.3,-7.8,L
35,817611,113984,25,-970,165,267,-333,-342,-5.1,-8.1,-8,L
36,817670,113990,-51,-977,110,276,-334,-328,-4.6,-1.6,-0.4,L
37,817732,113996,-50,-997,110,267,-333,-333,-6.1,3.4,0,L
38,817762,114003,-29,-976,56,271,-336,-334,-7.6,2.2,1.6,L
39,817820,114009,-8,-983,40,270,-324,-336,-1.9,5.1,2.1,L
40,817880,114015,37,-995,102,265,-328,-343,3.7,1.4,0.8,L
41,817910,114021,-31,-1005,95,271,-322,-336,1.1,8.1,2.5,L
42,817970,114028,3,-1002,127,276,-331,-333,1.1,7.6,-1.1,L
43,818030,114034,-18,-999,80,262,-316,-330,-1.6,2.8,0,L
44,818059,114040,-30,-1009,108,270,-319,-343,0.4,4.9,3.2,L
45,818120,114046,-84,-1011,91,267,-321,-346,-3.8,4.4,0.1,L
1,589134,78734,204,55,987,-304,-454,-28,-9.3,5.2,6.4,L
2,589195,78740,222,111,1006,-300,-463,-34,-5.6,2.1,9.7,L
3,589255,78746,281,248,1104,-292,-472,-33,-10.9,7.9,13.5,L
4,589284,78752,240,312,1137,-285,-457,-36,-37.5,29.2,16.7,L
5,589345,78759,163,237,1049,-270,-454,-52,-36.8,20.5,30.8,L
6,589405,78765,179,190,980,-253,-469,-61,-35.6,-0.3,54.1,L
7,589434,78771,148,172,996,-217,-465,-60,-30.3,-25,82.8,L
8,589495,78777,69,-49,860,-192,-469,-49,-10.1,-35.9,100.5,L
9,589555,78784,184,-38,912,-151,-481,-48,14.9,-44.2,98.2,L
10,589584,78790,105,-198,814,-121,-484,-30,14.1,-22,105.2,L
11,589645,78796,21,-301,844,-94,-475,-40,18.6,-7,88.9,L
12,589705,78802,10,-337,949,-70,-472,-40,20.5,-2.3,76.4,L
13,589734,78809,27,-359,991,-51,-462,-55,20,1.4,58.8,L
14,589795,78815,95,-298,1076,-45,-465,-49,10.7,6.7,38.6,L
15,589855,78821,86,-284,1068,-42,-460,-52,1.6,5.7,23.8,L
16,589885,78827,153,-240,1006,-31,-451,-45,1.5,-2.9,12.8,L
17,589945,78834,165,-206,986,-43,-460,-54,0,-3.8,9.3,L
18,590005,78840,179,-145,1010,-36,-450,-46,-0.1,-7.4,4.7,L
19,590037,78846,208,-129,990,-30,-456,-46,-5.5,-0.4,0.6,L
20,590094,78852,179,-157,966,-36,-450,-42,-10.1,0.6,0,L
21,590125,78859,137,-168,940,-36,-450,-42,-1.8,1.4,-2.1,L
22,590186,78865,186,-148,936,-28,-459,-43,5.6,2.3,-5.8,L
23,590245,78871,195,-118,988,-43,-451,-49,5.8,1.4,-6.3,L
24,590274,78877,192,-82,1032,-37,-451,-43,3.5,0.9,-5.8,L
25,590335,78884,204,-96,1009,-39,-456,-52,-0.9,3.6,-3.8,L
26,590396,78890,207,-120,987,-36,-462,-52,0.7,0.1,1.8,L
27,590424,78896,207,-120,987,-40,-454,-46,0.9,1.6,0.6,L
28,590486,78902,183,-105,1023,-40,-462,-51,2.1,-0.5,3.5,L
29,590545,78909,178,-116,997,-40,-459,-46,3.3,-0.6,0,L
30,590574,78915,187,-111,996,-34,-462,-57,1.5,-2.2,2.3,L
31,590635,78921,178,-95,1013,-45,-462,-49,0.9,-2.5,2.7,L
32,590696,78927,192,-129,967,-42,-459,-43,-1.7,-0.4,2.5,L
33,590728,78934,190,-112,986,-37,-463,-48,0.2,-0.1,5.5,L
34,590786,78940,178,-127,993,-39,-454,-45,-2.3,3.6,2.1,L
35,590845,78946,172,-147,981,-42,-457,-43,0,1.4,3.5,L
36,590873,78952,172,-147,981,-42,-457,-43,0.4,0.7,1.4,L
37,590936,78959,176,-124,994,-33,-459,-52,0.4,0.7,-1.7,L
38,590996,78965,180,-95,1006,-36,-453,-57,2.5,-3,2.3,L
39,591024,78971,180,-95,1006,-36,-453,-57,-2.2,0.1,0.9,L
40,591085,78977,164,-126,998,-40,-462,-51,-2.2,-4.2,-0.2,L
41,591148,78984,202,-126,980,-37,-460,-54,0.7,-3.1,0,L
42,591177,78990,214,-129,973,-37,-460,-54,-0.3,2.8,-2.7,L
43,591235,78996,198,-131,984,-40,-457,-52,3.9,0.4,2,L
44,591295,79002,163,-115,1024,-46,-463,-52,2.2,1,2.5,L
45,591324,79009,182,-115,1014,-37,-454,-49,0,1.3,0,L
46,591387,79015,179,-122,998,-42,-462,-51,2.4,-5.7,5.5,L
47,591444,79021,194,-123,969,-42,-462,-51,-2.1,-0.2,0.2,L
48,591474,79027,200,-120,971,-45,-468,-46,-0.3,1.4,0.7,L
49,591534,79034,191,-114,997,-37,-459,-49,0.7,0,3,L
50,591595,79040,204,-127,983,-39,-463,-51,1,2.6,-1,L
51,591624,79046,204,-127,983,-39,-454,-55,-0.3,1.4,1.2,L
52,591684,79052,160,-102,1023,-48,-466,-51,2.7,-1.4,2.6,L
53,591745,79059,179,-111,1010,-48,-460,-48,-1.8,-1.8,0.3,L
54,591774,79065,201,-89,1010,-33,-466,-43,-0.5,-4.7,2.5,L
55,591834,79071,200,-160,946,-45,-450,-48,-6.3,-1.2,1.6,L
56,591895,79077,192,-134,980,-39,-459,-45,1.1,-0.3,2.1,L
57,591924,79084,197,-120,1002,-43,-456,-49,1.2,-0.7,1.8,L
58,591985,79090,179,-105,1008,-40,-463,-46,-0.3,-1.1,1.2,L
59,592044,79096,177,-124,985,-43,-457,-52,-2.7,-1.8,0.9,L
60,592074,79102,177,-124,985,-43,-457,-52,1.2,-4,2.3,L
61,592135,79109,206,-120,982,-49,-457,-48,-3.8,0.7,-0.4,L
62,592195,79115,208,-156,966,-49,-457,-48,-1.3,-0.3,2.3,L
63,592224,79121,197,-128,1006,-54,-468,-42,1.3,-0.7,3.3,L
64,592286,79127,190,-146,1008,-37,-460,-55,-0.6,1.1,-1.1,L
65,592346,79134,175,-183,989,-40,-459,-52,-2.3,0,-2.1,L
66,592374,79140,165,-188,987,-46,-472,-46,2.1,-6,-4.2,L
67,592435,79146,264,-166,992,-48,-471,-45,3.9,-9.3,-7.4,L
0,849986,118028,-7,-991,88,262,-210,-268,0,4.5,0.8,L
1,850005,118034,302,-1123,122,258,-220,-277,23.5,48.8,1.9,L
2,850065,118040,713,-1007,103,259,-210,-271,2.5,47.5,9.8,L
3,850126,118046,586,-847,-91,249,-190,-268,43.3,25.4,8.2,L
4,850155,118053,262,-881,549,232,-178,-294,37.3,15.3,26.8,L
5,850216,118059,193,-874,398,222,-171,-315,67.8,-8.8,26.2,L
6,850276,118065,-274,-973,446,198,-174,-331,-11.9,-74.6,0.7,L
7,850305,118071,-273,-1109,542,223,-178,-334,-7.3,-23.9,30.5,L
8,850365,118078,-53,-958,59,228,-193,-325,-53.9,-45.3,-22.4,L
9,850426,118084,-284,-996,275,231,-201,-325,-33.4,-31,31,L
10,850455,118090,-209,-944,135,238,-211,-331,-15.8,-76.7,-11.9,L
11,850515,118096,-365,-945,127,240,-231,-333,-29.5,-32.9,6.5,L
12,850576,118103,-533,-1023,167,246,-246,-337,-4,-65.1,10.3,L
13,850605,118109,-335,-992,163,258,-255,-336,-27.4,-30.5,-1.3,L
14,850665,118115,-369,-1014,73,259,-264,-330,-12.1,-27.6,-7.6,L
15,850725,118121,-233,-973,116,271,-270,-330,-36.3,-15.3,-3.5,L
16,850787,118128,-243,-949,-15,267,-265,-319,-32,0.2,10.8,L
17,850815,118134,-144,-956,-16,267,-271,-309,-15,-3.7,2.5,L
18,850875,118140,-56,-967,0,270,-267,-316,0.8,-7.1,2.8,L
19,850905,118146,-120,-974,17,277,-276,-304,-12.8,-2.1,5.7,L
20,850965,118153,-69,-984,28,273,-264,-301,3.1,3.8,2.9,L
21,851025,118159,-138,-1001,42,273,-262,-307,0.2,-8.8,0.7,L
22,851055,118165,-43,-999,-22,273,-262,-303,-3.2,10.9,2.1,L
23,851115,118171,-116,-1027,106,280,-270,-309,-1.6,-9.1,4,L
24,851175,118178,-116,-1027,106,276,-267,-301,-7.4,-5.9,2.1,L
25,851205,118184,-72,-970,66,271,-271,-304,-6.5,-12.3,1.4,L
26,851265,118190,-128,-977,63,282,-268,-300,-4.2,-9.6,1.9,L
27,851325,118196,-87,-987,27,286,-276,-301,-13.5,-9.8,-0.1,L
28,851355,118203,-210,-1023,-46,280,-273,-301,-4.6,0.7,6.5,L
29,851415,118209,-128,-999,-29,285,-274,-295,-2.5,-3.9,-3,L
30,851476,118215,-189,-1018,-35,267,-271,-298,-3.8,3.2,-0.3,L
31,851507,118221,-41,-1010,41,276,-273,-297,-0.4,5.4,-0.2,L
32,851565,118228,-63,-998,41,270,-267,-300,-7.6,2.3,3.9,L
33,851625,118234,-82,-972,-20,277,-268,-291,-7.4,-4.3,2.4,L
34,851655,118240,-81,-984,-23,273,-267,-292,-4.2,4.1,1.9,L
35,851716,118246,-154,-1000,-31,277,-273,-307,-2.8,8.5,-1.7,L
36,851775,118253,-112,-983,20,270,-262,-300,1.2,3.7,-3.7,L
37,851805,118259,-226,-1004,-24,286,-268,-288,-0.8,12.1,2,L
38,851865,118265,-171,-1016,-7,280,-267,-286,-1.1,18.6,1.1,L
1,463793,63065,157,37,1017,-285,-459,-51,-0.5,0,2.8,L
2,463853,63071,158,73,1051,-283,-456,-60,-2.8,1,5.1,L
3,463914,63077,166,151,1085,-282,-453,-55,-3.4,-0.9,11.8,L
4,463942,63084,162,231,1093,-273,-460,-54,-5.1,-5.6,17.5,L
5,464004,63090,222,273,1127,-273,-459,-57,-8.2,-12.6,28.5,L
6,464064,63096,153,260,1075,-255,-463,-63,-21.9,-0.2,33.1,L
7,464092,63102,143,112,929,-237,-474,-51,-13,-19.8,44.7,L
8,464153,63109,227,157,998,-213,-474,-54,-15.7,-10.5,59.4,L
9,464214,63115,129,-72,878,-189,-471,-57,-22.6,1.4,67.3,L
10,464242,63121,33,-240,820,-177,-472,-52,-8.5,-7.4,75.3,L
11,464304,63127,108,-291,793,-150,-468,-57,27.2,-26.3,91,L
12,464365,63134,77,-323,828,-118,-477,-57,23.3,-10.6,77.4,L
13,464393,63140,17,-260,990,-100,-481,-49,32.2,-4.6,64.2,L
14,464453,63146,71,-297,931,-103,-472,-54,28.9,-2.3,38.9,L
15,464514,63152,95,-207,979,-94,-468,-57,33.3,-3.4,29,L
16,464542,63159,166,-135,1019,-85,-469,-54,18.1,8.1,16.3,L
17,464604,63165,155,-53,1092,-91,-465,-61,9.3,18.4,7.4,L
18,464664,63171,90,-105,1033,-84,-457,-73,6.1,13.3,5.5,L
19,464692,63177,124,-43,1060,-87,-456,-72,9,4.5,2.1,L
20,464754,63184,112,-7,1081,-91,-468,-72,4.9,6.3,-3.7,L
21,464814,63190,131,17,1057,-87,-466,-75,3.6,-2.8,-1.1,L
22,464842,63196,163,48,1028,-87,-465,-75,2.5,-4.2,0.4,L
23,464904,63202,138,-1,981,-91,-469,-82,-3.9,0.1,0.4,L
24,464963,63209,138,-3,997,-87,-466,-78,2.7,-3.7,2.8,L
25,464992,63215,152,10,1004,-93,-474,-72,0.5,-1.2,2.5,L
26,465054,63221,136,-11,998,-84,-463,-79,-2.8,2.4,2.2,L
27,465114,63227,150,-3,1016,-97,-462,-72,1.1,-1.9,6,L
28,465142,63234,147,-16,1004,-94,-466,-82,-0.2,0.2,3.7,L
29,465204,63240,143,-19,1004,-81,-454,-67,-1.6,0.2,2.3,L
30,465264,63246,122,-31,989,-79,-468,-79,-0.1,0.9,0.9,L
31,465292,63252,147,-15,989,-82,-466,-79,1,0.1,-1.1,L
32,465353,63259,142,3,1001,-82,-466,-79,1.9,-0.6,0.7,L
33,465414,63265,160,3,987,-91,-468,-75,2.5,0,-0.4,L
34,465442,63271,155,18,1012,-96,-472,-85,0,-0.2,4.9,L
35,465504,63277,123,5,1016,-96,-469,-79,-1.6,1.7,3.5,L
36,465563,63284,139,-24,990,-91,-460,-76,-2.2,-0.9,4.2,L
37,465593,63290,133,-8,1016,-96,-469,-79,0.4,-1.7,4,L
38,465671,63296,159,-16,995,-97,-465,-75,-0.3,0,0,L
39,465798,63302,159,-16,995,-97,-465,-75,-2.5,-2.5,-0.7,L
40,465799,63309,159,-35,975,-93,-463,-87,1,-1.5,2.1,L
41,465820,63315,141,-11,1016,-93,-459,-79,-1.9,2.4,1.6,L
42,465921,63321,155,-20,998,-93,-459,-79,3,-0.4,3.9,L
43,465922,63327,142,0,1032,-90,-463,-67,0.9,2.1,2.8,L
44,465956,63334,135,-16,1019,-96,-465,-78,-1.1,-1.3,3,L
45,466014,63340,120,7,1036,-87,-468,-79,3.2,-2.3,2.8,L
46,466042,63346,137,-1,1009,-88,-463,-73,3,-1.8,1.5,L
47,466103,63352,177,-12,978,-94,-456,-75,2.3,-1.7,1.7,L
48,466163,63359,150,-9,995,-84,-460,-85,1.6,0.5,2.2,L
49,466192,63365,124,-8,1014,-91,-456,-76,0.9,0.5,2.6,L
50,466254,63371,137,-1,1016,-82,-465,-76,-1.3,0.8,1.6,L
51,466314,63377,132,-25,988,-97,-463,-84,-2.2,0,0.9,L
52,466343,63384,160,8,1010,-94,-471,-76,-0.9,-1.6,1.3,L
53,466403,63390,161,-12,987,-88,-471,-76,-2.3,0,1.9,L
54,466464,63396,159,13,1018,-87,-463,-81,-0.4,0,2.4,L
55,466492,63402,153,5,1019,-85,-457,-78,0.3,-0.9,2.5,L
56,466554,63409,139,-10,993,-85,-463,-78,-1.9,-1.6,3.1,L
57,466615,63415,136,6,1014,-87,-463,-73,1,-1.6,2.8,L
58,466643,63421,139,-15,987,-97,-466,-73,-1.6,0.9,1.3,L
59,466702,63427,137,4,1009,-85,-466,-76,0.1,-1.2,3.3,L
60,466764,63434,161,-13,1003,-81,-460,-79,-2.3,0.5,2.6,L
61,466792,63440,122,-21,1029,-97,-463,-76,-3,-0.4,3.1,L
62,466853,63446,119,-35,1026,-88,-468,-75,-1.9,-2.8,0.3,L
63,466913,63452,144,-56,988,-91,-468,-73,-1,-4.4,-1.8,L
64,466943,63459,127,-43,989,-84,-465,-75,3.7,-7.5,-3.7,L
65,467003,63465,167,-26,973,-93,-465,-75,6.8,-7,-5.3,L
66,467064,63471,175,-4,990,-88,-469,-75,8.6,-7.2,-4.2,L
67,467093,63477,191,8,1001,-91,-471,-67,6.7,-3.2,-7.1,L
68,467154,63484,188,2,1000,-96,-472,-70,4.6,-3.2,-2.6,L
69,467214,63490,174,8,1014,-100,-471,-72,-0.5,1.3,-5.7,L
70,467243,63496,170,0,1006,-105,-468,-67,-1.2,-1.1,-4.6,L
1,887504,122721,22,-999,68,268,-213,-255,-2.8,3,1.1,L
2,887564,122728,78,-1000,64,267,-211,-252,3.3,11,-10.7,L
3,887624,122734,85,-1034,149,273,-213,-256,10.6,17.7,-10.7,L
4,887654,122740,176,-1014,141,271,-210,-256,-15.6,-2.3,-9.5,L
5,887714,122746,-89,-949,-57,271,-208,-252,-9.8,8.2,14.1,L
6,887774,122753,181,-1043,145,277,-213,-250,-0.4,-6,-14.5,L
7,887804,122759,117,-994,43,265,-207,-258,3.2,10.2,25.5,L
8,887864,122765,-52,-1001,55,264,-199,-244,-9.9,-14.8,14,L
9,887924,122771,-33,-960,-35,268,-207,-253,-5.1,-27.5,7.7,L
10,887954,122778,-13,-965,45,271,-198,-264,12.7,-14.6,-5.1,L
11,888014,122784,-108,-978,48,262,-202,-267,-15.8,-31.4,12.3,L
12,888074,122790,-77,-981,9,265,-214,-261,8.4,-13.9,-1,L
13,888104,122796,-20,-1011,113,267,-216,-267,2.1,-17.5,-3,L
14,888164,122803,-24,-973,5,271,-214,-267,-0.7,-13.2,-5.8,L
15,888224,122809,-68,-987,78,261,-216,-279,7.4,-13.5,2.1,L
16,888254,122815,-96,-1012,105,258,-217,-276,3.2,-16.2,-11.5,L
17,888314,122821,-105,-1022,101,270,-226,-291,0,-2.4,9,L
18,888374,122828,-64,-1017,121,258,-223,-291,0.9,-6.7,-5.1,L
19,888404,122834,-87,-1003,75,267,-222,-289,-2.3,-7.8,-7.2,L
20,888495,122840,-54,-994,73,262,-231,-286,-2.5,-0.4,-3,L
21,888524,122846,61,-990,146,270,-223,-297,3.4,2.9,-8.6,L
22,888554,122853,-20,-987,84,265,-229,-300,-0.7,3.9,-0.2,L
23,888614,122859,-22,-1007,109,262,-231,-301,-1.8,-2.6,-1.6,L
24,888674,122865,42,-988,96,270,-234,-300,-0.2,-5.1,0.3,L
25,888704,122871,2,-982,77,262,-237,-300,2.1,-0.5,0.7,L
26,888764,122878,-20,-1015,132,253,-225,-306,1,-5.1,6.5,L
27,888824,122884,-28,-991,65,270,-228,-300,0.4,-5.3,1.1,L
28,888854,122890,-34,-1023,145,259,-234,-306,0,-3.2,5.3,L
29,888914,122896,-13,-996,90,264,-237,-310,-3.2,-7,-2.8,L
30,888974,122903,-2,-997,119,264,-237,-310,-3.7,0,5.1,L
31,889004,122909,-56,-1003,77,261,-237,-313,-3.9,-5.1,2.6,L
32,889065,122915,-15,-1003,123,261,-240,-318,-2.8,-6.2,5.4,L
33,889124,122921,-10,-999,120,261,-240,-318,0.7,-2.1,3,L
34,889154,122928,-22,-1004,115,258,-240,-321,-1.8,-6,5.7,L
35,889214,122934,-28,-1001,105,262,-231,-316,-5.5,-6.5,6,L
